dataset,category,synthetic,gpu_name,cuda_version,cuda_visible_devices,warmup_iters,timed_iters,cold_iters,M,K,nnz,N,avg_nnz_per_row,cv_d,max_nnz_per_row,kernel,ms_warm,preprocess_ms,cold_exec_ms,ms_cold,ms_cusparse_warm,ms_cusparse_cold,ms_csr_direct_warm,ms_csr_direct_cold,speedup_vs_cusparse_warm,speedup_vs_cusparse_cold,speedup_vs_csr_direct_warm,speedup_vs_csr_direct_cold,correct,soft_fail,hard_fail,max_error,tolerance,error
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,ZERO_OVERHEAD_CSR,2.213739,1.528907,2.23959,3.768498,2.237798,3.442879,2.269553,2.285363,1.010868,0.913595,1.025212,0.606439,True,False,False,1.52587890625e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,TC_DIRECT,2.075561,87.051651,2.15767,89.209321,2.237798,3.442879,2.269553,2.285363,1.078166,0.038593,1.093465,0.025618,True,False,False,5.340576171875e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,COMMUNITY_TC,2.192148,469.631986,2.274406,471.906392,2.237798,3.442879,2.269553,2.285363,1.020824,0.007296,1.03531,0.004843,True,False,False,5.340576171875e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,SEGMENT_HYBRID,1.811989,10.091961,1.850419,11.94238,2.237798,3.442879,2.269553,2.285363,1.234996,0.288291,1.25252,0.191366,True,False,False,5.53131103515625e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,CUSPARSE,2.237798,1.198252,2.244627,3.442879,2.237798,3.442879,2.269553,2.285363,1.0,1.0,1.01419,0.663794,True,False,False,0.0,0.0,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,CSR_DIRECT,4.602803,0.0,4.62377,4.62377,4.645386,5.935995,4.602803,4.62377,1.009252,1.2838,1.0,1.0,True,False,False,5.7220458984375e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,RODE_ENHANCED,4.346865,4.320458,4.355581,8.676039,4.645386,5.935995,4.602803,4.62377,1.068675,0.684183,1.058879,0.532936,True,False,False,5.7220458984375e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,ZERO_OVERHEAD_CSR,4.235832,1.531885,4.270285,5.802169,4.645386,5.935995,4.602803,4.62377,1.096688,1.023065,1.086635,0.796904,True,False,False,1.9073486328125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,TC_DIRECT,4.392842,85.708469,4.463206,90.171675,4.645386,5.935995,4.602803,4.62377,1.05749,0.06583,1.047796,0.051277,True,False,False,5.7220458984375e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,COMMUNITY_TC,4.504883,473.653248,4.589466,478.242713,4.645386,5.935995,4.602803,4.62377,1.031189,0.012412,1.021736,0.009668,True,False,False,5.7220458984375e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,SEGMENT_HYBRID,4.333906,9.970557,4.358928,14.329485,4.645386,5.935995,4.602803,4.62377,1.071871,0.41425,1.062045,0.322675,True,False,False,5.7220458984375e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,CUSPARSE,4.645386,1.282226,4.653769,5.935995,4.645386,5.935995,4.602803,4.62377,1.0,1.0,0.990833,0.778938,True,False,False,0.0,0.0,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,CSR_DIRECT,9.408323,0.0,9.430221,9.430221,9.257016,10.584242,9.408323,9.430221,0.983918,1.122375,1.0,1.0,True,False,False,8.0108642578125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,RODE_ENHANCED,9.356764,4.30883,9.410646,13.719476,9.257016,10.584242,9.408323,9.430221,0.98934,0.771476,1.00551,0.68736,True,False,False,7.62939453125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,ZERO_OVERHEAD_CSR,9.038193,1.530524,9.072026,10.602549,9.257016,10.584242,9.408323,9.430221,1.024211,0.998273,1.040952,0.88943,True,False,False,1.9073486328125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,TC_DIRECT,9.080294,88.189609,9.137357,97.326966,9.257016,10.584242,9.408323,9.430221,1.019462,0.108749,1.036125,0.096892,True,False,False,8.0108642578125e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,COMMUNITY_TC,9.235865,482.08284,9.323008,491.405848,9.257016,10.584242,9.408323,9.430221,1.00229,0.021539,1.018673,0.01919,True,False,False,8.0108642578125e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,SEGMENT_HYBRID,9.357036,10.123342,9.430134,19.553477,9.257016,10.584242,9.408323,9.430221,0.989311,0.541297,1.005481,0.482278,True,False,False,7.62939453125e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,CUSPARSE,9.257016,1.318953,9.265289,10.584242,9.257016,10.584242,9.408323,9.430221,1.0,1.0,1.016345,0.890968,True,False,False,0.0,0.0,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,CSR_DIRECT,19.01057,0.0,19.036467,19.036467,18.526054,20.00461,19.01057,19.036467,0.974513,1.050857,1.0,1.0,True,False,False,6.103515625e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,RODE_ENHANCED,19.090493,4.537795,19.157405,23.695199,18.526054,20.00461,19.01057,19.036467,0.970434,0.844247,0.995813,0.803389,True,False,False,6.103515625e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,ZERO_OVERHEAD_CSR,18.5901,1.563731,18.626765,20.190496,18.526054,20.00461,19.01057,19.036467,0.996555,0.990793,1.022618,0.942843,True,False,False,1.9073486328125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,TC_DIRECT,18.40766,88.149813,18.464768,106.614581,18.526054,20.00461,19.01057,19.036467,1.006432,0.187635,1.032753,0.178554,True,False,False,6.103515625e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,COMMUNITY_TC,18.656005,482.699896,18.751898,501.451794,18.526054,20.00461,19.01057,19.036467,0.993034,0.039893,1.019005,0.037963,True,False,False,6.103515625e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,SEGMENT_HYBRID,19.090652,10.202985,19.165021,29.368006,18.526054,20.00461,19.01057,19.036467,0.970425,0.68117,0.995805,0.648204,True,False,False,6.103515625e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,CUSPARSE,18.526054,1.471746,18.532864,20.00461,18.526054,20.00461,19.01057,19.036467,1.0,1.0,1.026153,0.951604,True,False,False,0.0,0.0,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,64,30.0,0.0,30,CSR_DIRECT,0.039491,0.0,0.053555,0.053555,0.044324,1.078245,0.039491,0.053555,1.122391,20.133334,1.0,1.0,True,False,False,4.76837158203125e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,64,30.0,0.0,30,RODE_ENHANCED,0.047626,0.139034,0.070246,0.20928,0.044324,1.078245,0.039491,0.053555,0.93066,5.152154,0.829177,0.255902,True,False,False,4.76837158203125e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,64,30.0,0.0,30,ZERO_OVERHEAD_CSR,0.056842,0.056943,0.075469,0.132412,0.044324,1.078245,0.039491,0.053555,0.779769,8.143121,0.69474,0.40446,True,False,False,4.76837158203125e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,64,30.0,0.0,30,TC_DIRECT,0.038687,23.912652,0.107213,24.019864,0.044324,1.078245,0.039491,0.053555,1.145712,0.04489,1.020778,0.00223,True,False,False,4.76837158203125e-06,0.05477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,64,30.0,0.0,30,COMMUNITY_TC,0.038717,32.019733,0.118784,32.138517,0.044324,1.078245,0.039491,0.053555,1.144803,0.03355,1.019968,0.001666,True,False,False,4.76837158203125e-06,0.05477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,64,30.0,0.0,30,SEGMENT_HYBRID,0.047626,0.342556,0.082637,0.425193,0.044324,1.078245,0.039491,0.053555,0.93066,2.535896,0.829177,0.125955,True,False,False,4.76837158203125e-06,0.05477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,64,30.0,0.0,30,CUSPARSE,0.044324,1.02899,0.049254,1.078245,0.044324,1.078245,0.039491,0.053555,1.0,1.0,0.890955,0.049669,True,False,False,0.0,0.0,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,128,30.0,0.0,30,CSR_DIRECT,0.071137,0.0,0.083149,0.083149,0.078234,1.134133,0.071137,0.083149,1.099755,13.6398,1.0,1.0,True,False,False,3.814697265625e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,128,30.0,0.0,30,RODE_ENHANCED,0.080338,0.137632,0.105779,0.243411,0.078234,1.134133,0.071137,0.083149,0.973807,4.659334,0.885476,0.341598,True,False,False,3.814697265625e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,128,30.0,0.0,30,ZERO_OVERHEAD_CSR,0.083871,0.057764,0.100557,0.158321,0.078234,1.134133,0.071137,0.083149,0.932788,7.16349,0.848178,0.52519,True,False,False,3.814697265625e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,128,30.0,0.0,30,TC_DIRECT,0.071485,29.178732,0.147661,29.326393,0.078234,1.134133,0.071137,0.083149,1.094399,0.038673,0.99513,0.002835,True,False,False,3.814697265625e-06,0.05477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,128,30.0,0.0,30,COMMUNITY_TC,0.069499,29.758551,0.146432,29.904983,0.078234,1.134133,0.071137,0.083149,1.125681,0.037925,1.023574,0.00278,True,False,False,3.814697265625e-06,0.05477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,128,30.0,0.0,30,SEGMENT_HYBRID,0.079473,0.323876,0.110285,0.434161,0.078234,1.134133,0.071137,0.083149,0.984409,2.612241,0.895117,0.191516,True,False,False,3.814697265625e-06,0.05477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,128,30.0,0.0,30,CUSPARSE,0.078234,1.049986,0.084147,1.134133,0.078234,1.134133,0.071137,0.083149,1.0,1.0,0.909293,0.073315,True,False,False,0.0,0.0,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,256,30.0,0.0,30,CSR_DIRECT,0.150272,0.0,0.17367,0.17367,0.157788,1.383609,0.150272,0.17367,1.050017,7.966866,1.0,1.0,True,False,False,3.814697265625e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,256,30.0,0.0,30,RODE_ENHANCED,0.1758,0.138731,0.198349,0.33708,0.157788,1.383609,0.150272,0.17367,0.897542,4.104696,0.854788,0.515221,True,False,False,3.814697265625e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,256,30.0,0.0,30,ZERO_OVERHEAD_CSR,0.170665,0.060893,0.186778,0.24767,0.157788,1.383609,0.150272,0.17367,0.924549,5.586493,0.880509,0.701216,True,False,False,3.814697265625e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,256,30.0,0.0,30,TC_DIRECT,0.139827,25.40174,0.197632,25.599372,0.157788,1.383609,0.150272,0.17367,1.128451,0.054049,1.074698,0.006784,True,False,False,3.814697265625e-06,0.05477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,256,30.0,0.0,30,COMMUNITY_TC,0.135665,29.592369,0.206336,29.798705,0.157788,1.383609,0.150272,0.17367,1.163075,0.046432,1.107673,0.005828,True,False,False,3.814697265625e-06,0.05477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,256,30.0,0.0,30,SEGMENT_HYBRID,0.165366,0.328475,0.204902,0.533377,0.157788,1.383609,0.150272,0.17367,0.954177,2.594053,0.908725,0.325605,True,False,False,3.814697265625e-06,0.05477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,256,30.0,0.0,30,CUSPARSE,0.157788,1.217414,0.166195,1.383609,0.157788,1.383609,0.150272,0.17367,1.0,1.0,0.952365,0.12552,True,False,False,0.0,0.0,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,512,30.0,0.0,30,CSR_DIRECT,0.316477,0.0,0.331264,0.331264,0.310636,1.55439,0.316477,0.331264,0.981541,4.6923,1.0,1.0,True,False,False,4.76837158203125e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,512,30.0,0.0,30,RODE_ENHANCED,0.538015,0.142175,0.566477,0.708652,0.310636,1.55439,0.316477,0.331264,0.577374,2.193445,0.588232,0.467456,True,False,False,4.76837158203125e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,512,30.0,0.0,30,ZERO_OVERHEAD_CSR,0.404086,0.059884,0.397517,0.4574,0.310636,1.55439,0.316477,0.331264,0.768737,3.398314,0.783194,0.724232,True,False,False,4.76837158203125e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,512,30.0,0.0,30,TC_DIRECT,0.289797,22.379581,0.343347,22.722928,0.310636,1.55439,0.316477,0.331264,1.071907,0.068406,1.092066,0.014578,True,False,False,4.76837158203125e-06,0.05477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,512,30.0,0.0,30,COMMUNITY_TC,0.287222,29.964218,0.342938,30.307156,0.310636,1.55439,0.316477,0.331264,1.081518,0.051288,1.101857,0.01093,True,False,False,4.76837158203125e-06,0.05477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,512,30.0,0.0,30,SEGMENT_HYBRID,0.534369,0.342675,0.55849,0.901165,0.310636,1.55439,0.316477,0.331264,0.581312,1.724868,0.592245,0.367595,True,False,False,4.76837158203125e-06,0.05477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,512,30.0,0.0,30,CUSPARSE,0.310636,1.228451,0.325939,1.55439,0.310636,1.55439,0.316477,0.331264,1.0,1.0,1.018806,0.213115,True,False,False,0.0,0.0,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,64,70.0,0.0,70,CSR_DIRECT,0.078607,0.0,0.092467,0.092467,0.090655,1.217152,0.078607,0.092467,1.15326,13.163069,1.0,1.0,True,False,False,9.5367431640625e-06,0.008366600265340756,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,64,70.0,0.0,70,RODE_ENHANCED,0.101443,0.243824,0.129229,0.373053,0.090655,1.217152,0.078607,0.092467,0.893656,3.262679,0.774895,0.247866,True,False,False,7.62939453125e-06,0.008366600265340756,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,64,70.0,0.0,70,ZERO_OVERHEAD_CSR,0.127447,0.052627,0.146022,0.198649,0.090655,1.217152,0.078607,0.092467,0.711313,6.12715,0.616784,0.46548,True,False,False,7.62939453125e-06,0.008366600265340756,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,64,70.0,0.0,70,TC_DIRECT,0.0766,28.026781,0.162509,28.18929,0.090655,1.217152,0.078607,0.092467,1.183477,0.043178,1.026201,0.00328,True,False,False,9.5367431640625e-06,0.08366600265340757,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,64,70.0,0.0,70,COMMUNITY_TC,0.076216,43.748308,0.172237,43.920545,0.090655,1.217152,0.078607,0.092467,1.18944,0.027713,1.031372,0.002105,True,False,False,9.5367431640625e-06,0.08366600265340757,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,64,70.0,0.0,70,SEGMENT_HYBRID,0.098181,0.566975,0.13353,0.700504,0.090655,1.217152,0.078607,0.092467,0.923342,1.737537,0.800636,0.132001,True,False,False,7.62939453125e-06,0.08366600265340757,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,64,70.0,0.0,70,CUSPARSE,0.090655,1.122698,0.094454,1.217152,0.090655,1.217152,0.078607,0.092467,1.0,1.0,0.867107,0.07597,True,False,False,0.0,0.0,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,128,70.0,0.0,70,CSR_DIRECT,0.151475,0.0,0.164454,0.164454,0.16406,1.350611,0.151475,0.164454,1.083083,8.21268,1.0,1.0,True,False,False,9.5367431640625e-06,0.008366600265340756,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,128,70.0,0.0,70,RODE_ENHANCED,0.171684,0.247581,0.198861,0.446442,0.16406,1.350611,0.151475,0.164454,0.955595,3.02528,0.882292,0.368367,True,False,False,9.5367431640625e-06,0.008366600265340756,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,128,70.0,0.0,70,ZERO_OVERHEAD_CSR,0.178258,0.05445,0.198554,0.253004,0.16406,1.350611,0.151475,0.164454,0.920353,5.338306,0.849753,0.650008,True,False,False,9.5367431640625e-06,0.008366600265340756,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,128,70.0,0.0,70,TC_DIRECT,0.151291,28.421512,0.230502,28.652014,0.16406,1.350611,0.151475,0.164454,1.084402,0.047138,1.001218,0.00574,True,False,False,9.5367431640625e-06,0.08366600265340757,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,128,70.0,0.0,70,COMMUNITY_TC,0.148168,42.124728,0.241459,42.366187,0.16406,1.350611,0.151475,0.164454,1.10726,0.031879,1.022323,0.003882,True,False,False,9.5367431640625e-06,0.08366600265340757,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,128,70.0,0.0,70,SEGMENT_HYBRID,0.16404,0.579115,0.203776,0.782891,0.16406,1.350611,0.151475,0.164454,1.000125,1.72516,0.923406,0.210061,True,False,False,9.5367431640625e-06,0.08366600265340757,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,128,70.0,0.0,70,CUSPARSE,0.16406,1.176019,0.174592,1.350611,0.16406,1.350611,0.151475,0.164454,1.0,1.0,0.923291,0.121763,True,False,False,0.0,0.0,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,256,70.0,0.0,70,CSR_DIRECT,0.316698,0.0,0.332083,0.332083,0.329293,1.520294,0.316698,0.332083,1.03977,4.578051,1.0,1.0,True,False,False,1.1444091796875e-05,0.008366600265340756,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,256,70.0,0.0,70,RODE_ENHANCED,0.358467,0.247487,0.38697,0.634456,0.329293,1.520294,0.316698,0.332083,0.918615,2.396215,0.883479,0.523414,True,False,False,9.5367431640625e-06,0.008366600265340756,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,256,70.0,0.0,70,ZERO_OVERHEAD_CSR,0.359352,0.056918,0.378061,0.434978,0.329293,1.520294,0.316698,0.332083,0.916351,3.495102,0.881301,0.763448,True,False,False,9.5367431640625e-06,0.008366600265340756,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,256,70.0,0.0,70,TC_DIRECT,0.30846,25.578445,0.36864,25.947085,0.329293,1.520294,0.316698,0.332083,1.06754,0.058592,1.026707,0.012798,True,False,False,1.1444091796875e-05,0.08366600265340757,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,256,70.0,0.0,70,COMMUNITY_TC,0.307016,42.173195,0.386765,42.559959,0.329293,1.520294,0.316698,0.332083,1.07256,0.035721,1.031536,0.007803,True,False,False,1.1444091796875e-05,0.08366600265340757,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,256,70.0,0.0,70,SEGMENT_HYBRID,0.352502,0.576985,0.389939,0.966924,0.329293,1.520294,0.316698,0.332083,0.934159,1.572299,0.898428,0.343443,True,False,False,9.5367431640625e-06,0.08366600265340757,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,256,70.0,0.0,70,CUSPARSE,0.329293,1.182476,0.337818,1.520294,0.329293,1.520294,0.316698,0.332083,1.0,1.0,0.961751,0.218434,True,False,False,0.0,0.0,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,512,70.0,0.0,70,CSR_DIRECT,0.65708,0.0,0.670003,0.670003,0.657469,1.887376,0.65708,0.670003,1.000592,2.816966,1.0,1.0,True,False,False,1.1444091796875e-05,0.008366600265340756,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,512,70.0,0.0,70,RODE_ENHANCED,1.020257,0.253191,1.054618,1.307809,0.657469,1.887376,0.65708,0.670003,0.644415,1.443159,0.644034,0.51231,True,False,False,1.1444091796875e-05,0.008366600265340756,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,512,70.0,0.0,70,ZERO_OVERHEAD_CSR,0.874035,0.060948,0.947302,1.008251,0.657469,1.887376,0.65708,0.670003,0.752223,1.871931,0.751778,0.66452,True,False,False,1.1444091796875e-05,0.008366600265340756,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,512,70.0,0.0,70,TC_DIRECT,0.64362,27.672227,0.659354,28.331581,0.657469,1.887376,0.65708,0.670003,1.021518,0.066617,1.020914,0.023649,True,False,False,1.1444091796875e-05,0.08366600265340757,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,512,70.0,0.0,70,COMMUNITY_TC,0.643374,42.302518,0.663962,42.96648,0.657469,1.887376,0.65708,0.670003,1.021908,0.043927,1.021304,0.015594,True,False,False,1.1444091796875e-05,0.08366600265340757,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,512,70.0,0.0,70,SEGMENT_HYBRID,1.019986,0.586108,1.060454,1.646563,0.657469,1.887376,0.65708,0.670003,0.644587,1.146252,0.644205,0.40691,True,False,False,1.1444091796875e-05,0.08366600265340757,
synth_dense_small_d70,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,700000,512,70.0,0.0,70,CUSPARSE,0.657469,1.219421,0.667955,1.887376,0.657469,1.887376,0.65708,0.670003,1.0,1.0,0.999408,0.354992,True,False,False,0.0,0.0,
